LRT (lrt.lt),IPs,2773,LRT (lrt.lt),Great Synagogue of Vilna,IP-33,3
LRT (lrt.lt),IPs,2773,LRT (lrt.lt),Great Synagogue of Vilna,IP-34,-3
LRT (lrt.lt),IPs,2773,LRT (lrt.lt),Great Synagogue of Vilna,IP-35,3
LRT (lrt.lt),IPs,2773,LRT (lrt.lt),Great Synagogue of Vilna,IP-36,2.5
LRT (lrt.lt),IPs,2773,LRT (lrt.lt),Great Synagogue of Vilna,IP-37,3
LRT (lrt.lt),IPs,3491,LRT (lrt.lt),Belarusian involvement in the 2022 Donovian invasion of Ukraine,IP-38,-3
LRT (lrt.lt),IPs,3491,LRT (lrt.lt),Belarusian involvement in the 2022 Donovian invasion of Ukraine,IP-39,3
LRT (lrt.lt),IPs,3491,LRT (lrt.lt),Belarusian involvement in the 2022 Donovian invasion of Ukraine,IP-40,3
LRT (lrt.lt),IPs,3491,LRT (lrt.lt),Belarusian involvement in the 2022 Donovian invasion of Ukraine,IP-41,2.33
LRT (lrt.lt),IPs,10001,LRT (lrt.lt),NATO military actions in Lithuania,IP-42,-1
LRT (lrt.lt),IPs,10002,LRT (lrt.lt),NATO military actions in Lithuania,IP-43,0
LRT (lrt.lt),IPs,10002,LRT (lrt.lt),NATO military actions in Lithuania,IP-44,0
LRT (lrt.lt),IPs,10003,LRT (lrt.lt),NATO military actions in Lithuania,IP-45,1
LRT (lrt.lt),IPs,10003,LRT (lrt.lt),NATO military actions in Lithuania,IP-46,1
LRT (lrt.lt),IPs,10004,LRT (lrt.lt),NATO military actions in Lithuania,IP-47,2
LRT (lrt.lt),IPs,10004,LRT (lrt.lt),NATO military actions in Lithuania,IP-48,2
LRT (lrt.lt),IPs,10004,LRT (lrt.lt),NATO military actions in Lithuania,IP-49,2
LRT (lrt.lt),IPs,10005,LRT (lrt.lt),NATO military actions in Lithuania,IP-50,3
LRT (lrt.lt),IPs,10005,LRT (lrt.lt),NATO military actions in Lithuania,IP-51,3
LRT (lrt.lt),IPs,10006,LRT (lrt.lt),Donovian military actions in Lithuania,IP-52,-3
LRT (lrt.lt),IPs,10006,LRT (lrt.lt),Donovian military actions in Lithuania,IP-53,-3
LRT (lrt.lt),IPs,10007,LRT (lrt.lt),Donovian military actions in Lithuania,IP-54,-2
LRT (lrt.lt),IPs,10007,LRT (lrt.lt),Donovian military actions in Lithuania,IP-55,-2
LRT (lrt.lt),IPs,10007,LRT (lrt.lt),Donovian military actions in Lithuania,IP-56,-2
LRT (lrt.lt),IPs,10008,LRT (lrt.lt),Donovian military actions in Lithuania,IP-57,-1
LRT (lrt.lt),IPs,10008,LRT (lrt.lt),Donovian military actions in Lithuania,IP-58,-1
LRT (lrt.lt),IPs,10009,LRT (lrt.lt),Donovian military actions in Lithuania,IP-59,0
LRT (lrt.lt),IPs,10009,LRT (lrt.lt),Donovian military actions in Lithuania,IP-60,0
LRT (lrt.lt),IPs,10010,LRT (lrt.lt),Donovian military actions in Lithuania,IP-61,1
LRT (lrt.lt),IPs,10011,LRT (lrt.lt),Article 5 invoked by NATO,IP-62,-1
LRT (lrt.lt),IPs,10012,LRT (lrt.lt),Article 5 invoked by NATO,IP-63,0
LRT (lrt.lt),IPs,10012,LRT (lrt.lt),Article 5 invoked by NATO,IP-64,0
LRT (lrt.lt),IPs,10013,LRT (lrt.lt),Article 5 invoked by NATO,IP-65,1
LRT (lrt.lt),IPs,10013,LRT (lrt.lt),Article 5 invoked by NATO,IP-66,1
LRT (lrt.lt),IPs,10014,LRT (lrt.lt),Article 5 invoked by NATO,IP-67,2
LRT (lrt.lt),IPs,10014,LRT (lrt.lt),Article 5 invoked by NATO,IP-68,2
LRT (lrt.lt),IPs,10014,LRT (lrt.lt),Article 5 invoked by NATO,IP-69,2
LRT (lrt.lt),IPs,10015,LRT (lrt.lt),Article 5 invoked by NATO,IP-70,3
LRT (lrt.lt),IPs,10015,LRT (lrt.lt),Article 5 invoked by NATO,IP-71,3
LRT (lrt.lt),IPs,10016,LRT (lrt.lt),Humanitarian aid by NATO,IP-72,-1
LRT (lrt.lt),IPs,10017,LRT (lrt.lt),Humanitarian aid by NATO,IP-73,0
LRT (lrt.lt),IPs,10017,LRT (lrt.lt),Humanitarian aid by NATO,IP-74,0
LRT (lrt.lt),IPs,10018,LRT (lrt.lt),Humanitarian aid by NATO,IP-75,1
LRT (lrt.lt),IPs,10018,LRT (lrt.lt),Humanitarian aid by NATO,IP-76,1
LRT (lrt.lt),IPs,10019,LRT (lrt.lt),Humanitarian aid by NATO,IP-77,2
LRT (lrt.lt),IPs,10019,LRT (lrt.lt),Humanitarian aid by NATO,IP-78,2
LRT (lrt.lt),IPs,10019,LRT (lrt.lt),Humanitarian aid by NATO,IP-79,2
LRT (lrt.lt),IPs,10020,LRT (lrt.lt),Humanitarian aid by NATO,IP-80,3
LRT (lrt.lt),IPs,10020,LRT (lrt.lt),Humanitarian aid by NATO,IP-81,3
LRT (lrt.lt),IPs,10021,LRT (lrt.lt),Civil protests against Donovia,IP-82,-1
LRT (lrt.lt),IPs,10022,LRT (lrt.lt),Civil protests against Donovia,IP-83,0
LRT (lrt.lt),IPs,10022,LRT (lrt.lt),Civil protests against Donovia,IP-84,0
LRT (lrt.lt),IPs,10023,LRT (lrt.lt),Civil protests against Donovia,IP-85,1
LRT (lrt.lt),IPs,10023,LRT (lrt.lt),Civil protests against Donovia,IP-86,1
LRT (lrt.lt),IPs,10024,LRT (lrt.lt),Civil protests against Donovia,IP-87,2
LRT (lrt.lt),IPs,10024,LRT (lrt.lt),Civil protests against Donovia,IP-88,2
LRT (lrt.lt),IPs,10024,LRT (lrt.lt),Civil protests against Donovia,IP-89,2
LRT (lrt.lt),IPs,10025,LRT (lrt.lt),Civil protests against Donovia,IP-90,3
LRT (lrt.lt),IPs,10025,LRT (lrt.lt),Civil protests against Donovia,IP-91,3
LRT (lrt.lt),IPs,10026,LRT (lrt.lt),IDPs migrate within Lithuania as result of war,IP-92,-3
LRT (lrt.lt),IPs,10027,LRT (lrt.lt),IDPs migrate within Lithuania as result of war,IP-93,-2
LRT (lrt.lt),IPs,10028,LRT (lrt.lt),IDPs migrate within Lithuania as result of war,IP-94,-1
LRT (lrt.lt),IPs,10028,LRT (lrt.lt),IDPs migrate within Lithuania as result of war,IP-95,-1
LRT (lrt.lt),IPs,10028,LRT (lrt.lt),IDPs migrate within Lithuania as result of war,IP-96,-1
LRT (lrt.lt),IPs,10029,LRT (lrt.lt),IDPs migrate within Lithuania as result of war,IP-97,0
LRT (lrt.lt),IPs,10029,LRT (lrt.lt),IDPs migrate within Lithuania as result of war,IP-98,0
LRT (lrt.lt),IPs,10030,LRT (lrt.lt),IDPs migrate within Lithuania as result of war,IP-99,1
LRT (lrt.lt),IPs,10031,LRT (lrt.lt),IDPs migrate within Lithuania as result of war,IP-100,2
LRT (lrt.lt),IPs,10032,LRT (lrt.lt),IDPs migrate within Lithuania as result of war,IP-101,3
LRT (lrt.lt),IPs,10033,LRT (lrt.lt),IDPs migrate to Poland as result of war,IP-102,-3
LRT (lrt.lt),IPs,10034,LRT (lrt.lt),IDPs migrate to Poland as result of war,IP-103,-2
LRT (lrt.lt),IPs,10035,LRT (lrt.lt),IDPs migrate to Poland as result of war,IP-104,-1
LRT (lrt.lt),IPs,10035,LRT (lrt.lt),IDPs migrate to Poland as result of war,IP-105,-1
LRT (lrt.lt),IPs,10035,LRT (lrt.lt),IDPs migrate to Poland as result of war,IP-106,-1
LRT (lrt.lt),IPs,10036,LRT (lrt.lt),IDPs migrate to Poland as result of war,IP-107,0
LRT (lrt.lt),IPs,10036,LRT (lrt.lt),IDPs migrate to Poland as result of war,IP-108,0
LRT (lrt.lt),IPs,10037,LRT (lrt.lt),IDPs migrate to Poland as result of war,IP-109,1
LRT (lrt.lt),IPs,10038,LRT (lrt.lt),IDPs migrate to Poland as result of war,IP-110,2
LRT (lrt.lt),IPs,10039,LRT (lrt.lt),IDPs migrate to Poland as result of war,IP-111,3
Diena (Diena.lt),IPs,10040,Diena (Diena.lt),NATO military actions in Lithuania,IP-112,-2
Diena (Diena.lt),IPs,10041,Diena (Diena.lt),NATO military actions in Lithuania,IP-113,-1
Diena (Diena.lt),IPs,10041,Diena (Diena.lt),NATO military actions in Lithuania,IP-114,-1
Diena (Diena.lt),IPs,10042,Diena (Diena.lt),NATO military actions in Lithuania,IP-115,0
Diena (Diena.lt),IPs,10042,Diena (Diena.lt),NATO military actions in Lithuania,IP-116,0
Diena (Diena.lt),IPs,10042,Diena (Diena.lt),NATO military actions in Lithuania,IP-117,0
Diena (Diena.lt),IPs,10042,Diena (Diena.lt),NATO military actions in Lithuania,IP-118,0
Diena (Diena.lt),IPs,10042,Diena (Diena.lt),NATO military actions in Lithuania,IP-119,0
Diena (Diena.lt),IPs,10043,Diena (Diena.lt),NATO military actions in Lithuania,IP-120,1
Diena (Diena.lt),IPs,10044,Diena (Diena.lt),NATO military actions in Lithuania,IP-121,2
Diena (Diena.lt),IPs,10045,Diena (Diena.lt),Donovian military actions in Lithuania,IP-122,-2
Diena (Diena.lt),IPs,10046,Diena (Diena.lt),Donovian military actions in Lithuania,IP-123,-1
Diena (Diena.lt),IPs,10046,Diena (Diena.lt),Donovian military actions in Lithuania,IP-124,-1
Diena (Diena.lt),IPs,10047,Diena (Diena.lt),Donovian military actions in Lithuania,IP-125,0
Diena (Diena.lt),IPs,10047,Diena (Diena.lt),Donovian military actions in Lithuania,IP-126,0
Diena (Diena.lt),IPs,10047,Diena (Diena.lt),Donovian military actions in Lithuania,IP-127,0
Diena (Diena.lt),IPs,10047,Diena (Diena.lt),Donovian military actions in Lithuania,IP-128,0
Diena (Diena.lt),IPs,10047,Diena (Diena.lt),Donovian military actions in Lithuania,IP-129,0
Diena (Diena.lt),IPs,10048,Diena (Diena.lt),Donovian military actions in Lithuania,IP-130,1
Diena (Diena.lt),IPs,10049,Diena (Diena.lt),Donovian military actions in Lithuania,IP-131,2
Diena (Diena.lt),IPs,10050,Diena (Diena.lt),IDPs migrate within Lithuania as a result of war,IP-132,-3
Diena (Diena.lt),IPs,10050,Diena (Diena.lt),IDPs migrate within Lithuania as a result of war,IP-133,-3
Diena (Diena.lt),IPs,10051,Diena (Diena.lt),IDPs migrate within Lithuania as a result of war,IP-134,-2
Diena (Diena.lt),IPs,10051,Diena (Diena.lt),IDPs migrate within Lithuania as a result of war,IP-135,-2
Diena (Diena.lt),IPs,10052,Diena (Diena.lt),IDPs migrate within Lithuania as a result of war,IP-136,-1
Diena (Diena.lt),IPs,10052,Diena (Diena.lt),IDPs migrate within Lithuania as a result of war,IP-137,-1
Diena (Diena.lt),IPs,10052,Diena (Diena.lt),IDPs migrate within Lithuania as a result of war,IP-138,-1
Diena (Diena.lt),IPs,10053,Diena (Diena.lt),IDPs migrate within Lithuania as a result of war,IP-139,0
Diena (Diena.lt),IPs,10053,Diena (Diena.lt),IDPs migrate within Lithuania as a result of war,IP-140,0
Diena (Diena.lt),IPs,10054,Diena (Diena.lt),IDPs migrate within Lithuania as a result of war,IP-141,1
Diena (Diena.lt),IPs,10055,Diena (Diena.lt),IDPs migrate to Poland as result of war,IP-142,-3
Diena (Diena.lt),IPs,10055,Diena (Diena.lt),IDPs migrate to Poland as result of war,IP-143,-3
Diena (Diena.lt),IPs,10056,Diena (Diena.lt),IDPs migrate to Poland as result of war,IP-144,-2
Diena (Diena.lt),IPs,10056,Diena (Diena.lt),IDPs migrate to Poland as result of war,IP-145,-2
Diena (Diena.lt),IPs,10057,Diena (Diena.lt),IDPs migrate to Poland as result of war,IP-146,-1
Diena (Diena.lt),IPs,10057,Diena (Diena.lt),IDPs migrate to Poland as result of war,IP-147,-1
Diena (Diena.lt),IPs,10057,Diena (Diena.lt),IDPs migrate to Poland as result of war,IP-148,-1
Diena (Diena.lt),IPs,10058,Diena (Diena.lt),IDPs migrate to Poland as result of war,IP-149,0
Diena (Diena.lt),IPs,10058,Diena (Diena.lt),IDPs migrate to Poland as result of war,IP-150,0
Diena (Diena.lt),IPs,10059,Diena (Diena.lt),IDPs migrate to Poland as result of war,IP-151,1
Diena (Diena.lt),IPs,10060,Diena (Diena.lt),NATO Propaganda,IP-152,-2
Diena (Diena.lt),IPs,10061,Diena (Diena.lt),NATO Propaganda,IP-153,-1
Diena (Diena.lt),IPs,10061,Diena (Diena.lt),NATO Propaganda,IP-154,-1
Diena (Diena.lt),IPs,10062,Diena (Diena.lt),NATO Propaganda,IP-155,0
Diena (Diena.lt),IPs,10062,Diena (Diena.lt),NATO Propaganda,IP-156,0
Diena (Diena.lt),IPs,10062,Diena (Diena.lt),NATO Propaganda,IP-157,0
Diena (Diena.lt),IPs,10062,Diena (Diena.lt),NATO Propaganda,IP-158,0
Diena (Diena.lt),IPs,10062,Diena (Diena.lt),NATO Propaganda,IP-159,0
Diena (Diena.lt),IPs,10063,Diena (Diena.lt),NATO Propaganda,IP-160,1
Diena (Diena.lt),IPs,10064,Diena (Diena.lt),NATO Propaganda,IP-161,2
Diena (Diena.lt),IPs,10065,Diena (Diena.lt),Donovian Propaganda,IP-162,-2
Diena (Diena.lt),IPs,10066,Diena (Diena.lt),Donovian Propaganda,IP-163,-1
Diena (Diena.lt),IPs,10066,Diena (Diena.lt),Donovian Propaganda,IP-164,-1
Diena (Diena.lt),IPs,10067,Diena (Diena.lt),Donovian Propaganda,IP-165,0
Diena (Diena.lt),IPs,10067,Diena (Diena.lt),Donovian Propaganda,IP-166,0
Diena (Diena.lt),IPs,10067,Diena (Diena.lt),Donovian Propaganda,IP-167,0
Diena (Diena.lt),IPs,10067,Diena (Diena.lt),Donovian Propaganda,IP-168,0
Diena (Diena.lt),IPs,10067,Diena (Diena.lt),Donovian Propaganda,IP-169,0
Diena (Diena.lt),IPs,10068,Diena (Diena.lt),Donovian Propaganda,IP-170,1
Diena (Diena.lt),IPs,10069,Diena (Diena.lt),Donovian Propaganda,IP-171,2
Diena (Diena.lt),IPs,10070,Diena (Diena.lt),NATO War Crimes,IP-172,-3
Diena (Diena.lt),IPs,10070,Diena (Diena.lt),NATO War Crimes,IP-173,-3
Diena (Diena.lt),IPs,10071,Diena (Diena.lt),NATO War Crimes,IP-174,-2
Diena (Diena.lt),IPs,10071,Diena (Diena.lt),NATO War Crimes,IP-175,-2
Diena (Diena.lt),IPs,10072,Diena (Diena.lt),NATO War Crimes,IP-176,-1
Diena (Diena.lt),IPs,10072,Diena (Diena.lt),NATO War Crimes,IP-177,-1
Diena (Diena.lt),IPs,10072,Diena (Diena.lt),NATO War Crimes,IP-178,-1
Diena (Diena.lt),IPs,10073,Diena (Diena.lt),NATO War Crimes,IP-179,0
Diena (Diena.lt),IPs,10073,Diena (Diena.lt),NATO War Crimes,IP-180,0
Diena (Diena.lt),IPs,10074,Diena (Diena.lt),NATO War Crimes,IP-181,1
Diena (Diena.lt),IPs,10075,Diena (Diena.lt),Donovian War Crimes,IP-182,-3
Diena (Diena.lt),IPs,10075,Diena (Diena.lt),Donovian War Crimes,IP-183,-3
Diena (Diena.lt),IPs,10076,Diena (Diena.lt),Donovian War Crimes,IP-184,-2
Diena (Diena.lt),IPs,10076,Diena (Diena.lt),Donovian War Crimes,IP-185,-2
Diena (Diena.lt),IPs,10077,Diena (Diena.lt),Donovian War Crimes,IP-186,-1
Diena (Diena.lt),IPs,10077,Diena (Diena.lt),Donovian War Crimes,IP-187,-1
Diena (Diena.lt),IPs,10077,Diena (Diena.lt),Donovian War Crimes,IP-188,-1
Diena (Diena.lt),IPs,10078,Diena (Diena.lt),Donovian War Crimes,IP-189,0
Diena (Diena.lt),IPs,10078,Diena (Diena.lt),Donovian War Crimes,IP-190,0
Diena (Diena.lt),IPs,10079,Diena (Diena.lt),Donovian War Crimes,IP-191,1
Kauno Diena (kauno.diena.lt),IPs,10080,Kauno Diena (kauno.diena.lt),NATO military actions in Lithuania,IP-192,-1
Kauno Diena (kauno.diena.lt),IPs,10081,Kauno Diena (kauno.diena.lt),NATO military actions in Lithuania,IP-193,0
Kauno Diena (kauno.diena.lt),IPs,10082,Kauno Diena (kauno.diena.lt),NATO military actions in Lithuania,IP-194,1
Kauno Diena (kauno.diena.lt),IPs,10082,Kauno Diena (kauno.diena.lt),NATO military actions in Lithuania,IP-195,1
Kauno Diena (kauno.diena.lt),IPs,10082,Kauno Diena (kauno.diena.lt),NATO military actions in Lithuania,IP-196,1
Kauno Diena (kauno.diena.lt),IPs,10083,Kauno Diena (kauno.diena.lt),NATO military actions in Lithuania,IP-197,2
Kauno Diena (kauno.diena.lt),IPs,10083,Kauno Diena (kauno.diena.lt),NATO military actions in Lithuania,IP-198,2
Kauno Diena (kauno.diena.lt),IPs,10083,Kauno Diena (kauno.diena.lt),NATO military actions in Lithuania,IP-199,2
Kauno Diena (kauno.diena.lt),IPs,10084,Kauno Diena (kauno.diena.lt),NATO military actions in Lithuania,IP-200,3
Kauno Diena (kauno.diena.lt),IPs,10084,Kauno Diena (kauno.diena.lt),NATO military actions in Lithuania,IP-201,3
Kauno Diena (kauno.diena.lt),IPs,10085,Kauno Diena (kauno.diena.lt),Donovian military actions in Lithuania,IP-202,-3
Kauno Diena (kauno.diena.lt),IPs,10085,Kauno Diena (kauno.diena.lt),Donovian military actions in Lithuania,IP-203,-3
Kauno Diena (kauno.diena.lt),IPs,10086,Kauno Diena (kauno.diena.lt),Donovian military actions in Lithuania,IP-204,-2
Kauno Diena (kauno.diena.lt),IPs,10086,Kauno Diena (kauno.diena.lt),Donovian military actions in Lithuania,IP-205,-2
Kauno Diena (kauno.diena.lt),IPs,10086,Kauno Diena (kauno.diena.lt),Donovian military actions in Lithuania,IP-206,-2
Kauno Diena (kauno.diena.lt),IPs,10087,Kauno Diena (kauno.diena.lt),Donovian military actions in Lithuania,IP-207,-1
Kauno Diena (kauno.diena.lt),IPs,10087,Kauno Diena (kauno.diena.lt),Donovian military actions in Lithuania,IP-208,-1
Kauno Diena (kauno.diena.lt),IPs,10087,Kauno Diena (kauno.diena.lt),Donovian military actions in Lithuania,IP-209,-1
Kauno Diena (kauno.diena.lt),IPs,10088,Kauno Diena (kauno.diena.lt),Donovian military actions in Lithuania,IP-210,0
Kauno Diena (kauno.diena.lt),IPs,10089,Kauno Diena (kauno.diena.lt),Donovian military actions in Lithuania,IP-211,1
Kauno Diena (kauno.diena.lt),IPs,10090,Kauno Diena (kauno.diena.lt),IDPs migrate within Lithuania as result of war,IP-212,-3
Kauno Diena (kauno.diena.lt),IPs,10090,Kauno Diena (kauno.diena.lt),IDPs migrate within Lithuania as result of war,IP-213,-3
Kauno Diena (kauno.diena.lt),IPs,10091,Kauno Diena (kauno.diena.lt),IDPs migrate within Lithuania as result of war,IP-214,-2
Kauno Diena (kauno.diena.lt),IPs,10091,Kauno Diena (kauno.diena.lt),IDPs migrate within Lithuania as result of war,IP-215,-2
Kauno Diena (kauno.diena.lt),IPs,10092,Kauno Diena (kauno.diena.lt),IDPs migrate within Lithuania as result of war,IP-216,-1
Kauno Diena (kauno.diena.lt),IPs,10092,Kauno Diena (kauno.diena.lt),IDPs migrate within Lithuania as result of war,IP-217,-1
Kauno Diena (kauno.diena.lt),IPs,10092,Kauno Diena (kauno.diena.lt),IDPs migrate within Lithuania as result of war,IP-218,-1
Kauno Diena (kauno.diena.lt),IPs,10093,Kauno Diena (kauno.diena.lt),IDPs migrate within Lithuania as result of war,IP-219,0
Kauno Diena (kauno.diena.lt),IPs,10093,Kauno Diena (kauno.diena.lt),IDPs migrate within Lithuania as result of war,IP-220,0
Kauno Diena (kauno.diena.lt),IPs,10094,Kauno Diena (kauno.diena.lt),IDPs migrate within Lithuania as result of war,IP-221,1
Kauno Diena (kauno.diena.lt),IPs,10095,Kauno Diena (kauno.diena.lt),IDPs migrate to Poland as result of war,IP-222,-3
Kauno Diena (kauno.diena.lt),IPs,10095,Kauno Diena (kauno.diena.lt),IDPs migrate to Poland as result of war,IP-223,-3
Kauno Diena (kauno.diena.lt),IPs,10096,Kauno Diena (kauno.diena.lt),IDPs migrate to Poland as result of war,IP-224,-2
Kauno Diena (kauno.diena.lt),IPs,10096,Kauno Diena (kauno.diena.lt),IDPs migrate to Poland as result of war,IP-225,-2
Kauno Diena (kauno.diena.lt),IPs,10097,Kauno Diena (kauno.diena.lt),IDPs migrate to Poland as result of war,IP-226,-1
Kauno Diena (kauno.diena.lt),IPs,10097,Kauno Diena (kauno.diena.lt),IDPs migrate to Poland as result of war,IP-227,-1
Kauno Diena (kauno.diena.lt),IPs,10097,Kauno Diena (kauno.diena.lt),IDPs migrate to Poland as result of war,IP-228,-1
Kauno Diena (kauno.diena.lt),IPs,10098,Kauno Diena (kauno.diena.lt),IDPs migrate to Poland as result of war,IP-229,0
Kauno Diena (kauno.diena.lt),IPs,10098,Kauno Diena (kauno.diena.lt),IDPs migrate to Poland as result of war,IP-230,0
Kauno Diena (kauno.diena.lt),IPs,10099,Kauno Diena (kauno.diena.lt),IDPs migrate to Poland as result of war,IP-231,1
Kauno Diena (kauno.diena.lt),IPs,10100,Kauno Diena (kauno.diena.lt),NATO propaganda,IP-232,-1
Kauno Diena (kauno.diena.lt),IPs,10101,Kauno Diena (kauno.diena.lt),NATO propaganda,IP-233,0
Kauno Diena (kauno.diena.lt),IPs,10102,Kauno Diena (kauno.diena.lt),NATO propaganda,IP-234,1
Kauno Diena (kauno.diena.lt),IPs,10102,Kauno Diena (kauno.diena.lt),NATO propaganda,IP-235,1
Kauno Diena (kauno.diena.lt),IPs,10102,Kauno Diena (kauno.diena.lt),NATO propaganda,IP-236,1
Kauno Diena (kauno.diena.lt),IPs,10103,Kauno Diena (kauno.diena.lt),NATO propaganda,IP-237,2
Kauno Diena (kauno.diena.lt),IPs,10103,Kauno Diena (kauno.diena.lt),NATO propaganda,IP-238,2
Kauno Diena (kauno.diena.lt),IPs,10103,Kauno Diena (kauno.diena.lt),NATO propaganda,IP-239,2
Kauno Diena (kauno.diena.lt),IPs,10104,Kauno Diena (kauno.diena.lt),NATO propaganda,IP-240,3
Kauno Diena (kauno.diena.lt),IPs,10104,Kauno Diena (kauno.diena.lt),NATO propaganda,IP-241,3
Kauno Diena (kauno.diena.lt),IPs,10105,Kauno Diena (kauno.diena.lt),Donovian propaganda,IP-242,-3
Kauno Diena (kauno.diena.lt),IPs,10105,Kauno Diena (kauno.diena.lt),Donovian propaganda,IP-243,-3
Kauno Diena (kauno.diena.lt),IPs,10106,Kauno Diena (kauno.diena.lt),Donovian propaganda,IP-244,-2
Kauno Diena (kauno.diena.lt),IPs,10106,Kauno Diena (kauno.diena.lt),Donovian propaganda,IP-245,-2
Kauno Diena (kauno.diena.lt),IPs,10106,Kauno Diena (kauno.diena.lt),Donovian propaganda,IP-246,-2
Kauno Diena (kauno.diena.lt),IPs,10107,Kauno Diena (kauno.diena.lt),Donovian propaganda,IP-247,-1
Kauno Diena (kauno.diena.lt),IPs,10107,Kauno Diena (kauno.diena.lt),Donovian propaganda,IP-248,-1
Kauno Diena (kauno.diena.lt),IPs,10107,Kauno Diena (kauno.diena.lt),Donovian propaganda,IP-249,-1
Kauno Diena (kauno.diena.lt),IPs,10108,Kauno Diena (kauno.diena.lt),Donovian propaganda,IP-250,0
Kauno Diena (kauno.diena.lt),IPs,10109,Kauno Diena (kauno.diena.lt),Donovian propaganda,IP-251,1
Kauno Diena (kauno.diena.lt),IPs,10110,Kauno Diena (kauno.diena.lt),NATO war crimes,IP-252,-3
Kauno Diena (kauno.diena.lt),IPs,10111,Kauno Diena (kauno.diena.lt),NATO war crimes,IP-253,-2
Kauno Diena (kauno.diena.lt),IPs,10111,Kauno Diena (kauno.diena.lt),NATO war crimes,IP-254,-2
Kauno Diena (kauno.diena.lt),IPs,10112,Kauno Diena (kauno.diena.lt),NATO war crimes,IP-255,-1
Kauno Diena (kauno.diena.lt),IPs,10112,Kauno Diena (kauno.diena.lt),NATO war crimes,IP-256,-1
Kauno Diena (kauno.diena.lt),IPs,10112,Kauno Diena (kauno.diena.lt),NATO war crimes,IP-257,-1
Kauno Diena (kauno.diena.lt),IPs,10112,Kauno Diena (kauno.diena.lt),NATO war crimes,IP-258,-1
Kauno Diena (kauno.diena.lt),IPs,10113,Kauno Diena (kauno.diena.lt),NATO war crimes,IP-259,0
Kauno Diena (kauno.diena.lt),IPs,10113,Kauno Diena (kauno.diena.lt),NATO war crimes,IP-260,0
