triad_id~triad_stack_id~topic_id~stance~tick~simulation_id
Triad_ID_532~TS-B-ID-43~NATO military actions in Lithuania~187504.17610023243~5~1
Triad_ID_533~TS-B-ID-43~NATO military actions in Lithuania~178233.26921844945~5~1
Triad_ID_180~TS-B-ID-44~Great Synagogue of Vilna~-3~5~1
Triad_ID_181~TS-B-ID-44~COVID-19 pandemic in Lithuania~2.33~5~1
Triad_ID_182~TS-B-ID-44~COVID-19 pandemic in Lithuania~3~5~1
Triad_ID_183~TS-B-ID-44~COVID-19 pandemic in Lithuania~3~5~1
Triad_ID_184~TS-B-ID-44~Face masks during the COVID-19 pandemic in the United States~3~5~1
Triad_ID_185~TS-B-ID-44~Face masks during the COVID-19 pandemic in the United States~-3~5~1
Triad_ID_186~TS-B-ID-44~Belarusian involvement in the 2022 Donovian invasion of Ukraine~3~5~1
Triad_ID_187~TS-B-ID-44~Belarusian involvement in the 2022 Donovian invasion of Ukraine~-2.13~5~1
Triad_ID_188~TS-B-ID-44~Belarusian involvement in the 2022 Donovian invasion of Ukraine~3~5~1
Triad_ID_189~TS-B-ID-44~Belarusian involvement in the 2022 Donovian invasion of Ukraine~-3~5~1
Triad_ID_368~TS-B-ID-44~NATO military actions in Lithuania~-54695.530421869356~5~1
Triad_ID_369~TS-B-ID-44~NATO military actions in Lithuania~-30282.335044521475~5~1
Triad_ID_370~TS-B-ID-44~NATO military actions in Lithuania~-34721.09784040289~5~1
Triad_ID_371~TS-B-ID-44~NATO military actions in Lithuania~-12527.283860995702~5~1
Triad_ID_372~TS-B-ID-44~NATO military actions in Lithuania~-12527.283860995702~5~1
Triad_ID_373~TS-B-ID-44~NATO military actions in Lithuania~-12527.283860995702~5~1
Triad_ID_374~TS-B-ID-44~NATO military actions in Lithuania~-12527.283860995702~5~1
Triad_ID_534~TS-B-ID-46~NATO military actions in Lithuania~-185827.13789583478~5~1
Triad_ID_535~TS-B-ID-46~NATO military actions in Lithuania~-62431.367299302954~5~1
Triad_ID_536~TS-B-ID-46~NATO military actions in Lithuania~-62431.367299302954~5~1
Triad_ID_537~TS-B-ID-46~NATO military actions in Lithuania~72182.20062418631~5~1
Triad_ID_538~TS-B-ID-46~NATO military actions in Lithuania~16093.213989399148~5~1
Triad_ID_539~TS-B-ID-46~NATO military actions in Lithuania~161924.57923984568~5~1
Triad_ID_540~TS-B-ID-46~NATO military actions in Lithuania~161924.57923984568~5~1
Triad_ID_541~TS-B-ID-46~NATO military actions in Lithuania~139488.98458593103~5~1
Triad_ID_542~TS-B-ID-48~NATO military actions in Lithuania~-2945944.1005326337~5~1
Triad_ID_543~TS-B-ID-48~NATO military actions in Lithuania~-792761.6611145271~5~1
Triad_ID_544~TS-B-ID-48~NATO military actions in Lithuania~-792761.6611145271~5~1
Triad_ID_545~TS-B-ID-48~NATO military actions in Lithuania~1556164.6364325017~5~1
Triad_ID_546~TS-B-ID-48~NATO military actions in Lithuania~577445.3457879071~5~1
Triad_ID_547~TS-B-ID-48~NATO military actions in Lithuania~3122115.5014638533~5~1
Triad_ID_548~TS-B-ID-48~NATO military actions in Lithuania~3122115.5014638533~5~1
Triad_ID_549~TS-B-ID-48~NATO military actions in Lithuania~2730627.7852060148~5~1
Triad_ID_190~TS-B-ID-49~Great Synagogue of Vilna~-3~5~1
Triad_ID_191~TS-B-ID-49~COVID-19 pandemic in Lithuania~2.33~5~1
Triad_ID_192~TS-B-ID-49~COVID-19 pandemic in Lithuania~3~5~1
Triad_ID_193~TS-B-ID-49~COVID-19 pandemic in Lithuania~3~5~1
Triad_ID_194~TS-B-ID-49~Face masks during the COVID-19 pandemic in the United States~3~5~1
Triad_ID_195~TS-B-ID-49~Face masks during the COVID-19 pandemic in the United States~-3~5~1
Triad_ID_196~TS-B-ID-49~Belarusian involvement in the 2022 Donovian invasion of Ukraine~3~5~1
Triad_ID_197~TS-B-ID-49~Belarusian involvement in the 2022 Donovian invasion of Ukraine~-2.13~5~1
Triad_ID_198~TS-B-ID-49~Belarusian involvement in the 2022 Donovian invasion of Ukraine~3~5~1
Triad_ID_199~TS-B-ID-49~Belarusian involvement in the 2022 Donovian invasion of Ukraine~-3~5~1
Triad_ID_550~TS-B-ID-53~NATO military actions in Lithuania~-88132.36104253773~5~1
Triad_ID_551~TS-B-ID-53~NATO military actions in Lithuania~-30567.323372588413~5~1
Triad_ID_552~TS-B-ID-53~NATO military actions in Lithuania~-30567.323372588413~5~1
Triad_ID_553~TS-B-ID-53~NATO military actions in Lithuania~32230.899540083596~5~1
Triad_ID_554~TS-B-ID-53~NATO military actions in Lithuania~6064.973326470265~5~1
Triad_ID_555~TS-B-ID-53~NATO military actions in Lithuania~74096.38148186493~5~1
Triad_ID_556~TS-B-ID-53~NATO military actions in Lithuania~79329.56672458748~5~1
Triad_ID_557~TS-B-ID-53~NATO military actions in Lithuania~63630.010996419616~5~1
Triad_ID_50~TS-B-ID-57~NATO military actions in Lithuania~-2~5~1
Triad_ID_51~TS-B-ID-57~NATO military actions in Lithuania~-1~5~1
Triad_ID_52~TS-B-ID-57~NATO military actions in Lithuania~0~5~1
Triad_ID_53~TS-B-ID-57~NATO military actions in Lithuania~0~5~1
Triad_ID_54~TS-B-ID-57~NATO military actions in Lithuania~0~5~1
Triad_ID_55~TS-B-ID-57~NATO military actions in Lithuania~0~5~1
Triad_ID_56~TS-B-ID-57~NATO military actions in Lithuania~0~5~1
Triad_ID_57~TS-B-ID-57~NATO military actions in Lithuania~1~5~1
Triad_ID_58~TS-B-ID-57~Donovian military actions in Lithuania~-1~5~1
Triad_ID_558~TS-B-ID-59~NATO military actions in Lithuania~-1489816.5013733865~5~1
Triad_ID_559~TS-B-ID-59~NATO military actions in Lithuania~-394025.04799897294~5~1
Triad_ID_560~TS-B-ID-59~NATO military actions in Lithuania~-394025.04799897294~5~1
Triad_ID_561~TS-B-ID-59~NATO military actions in Lithuania~701766.40537544~5~1
Triad_ID_562~TS-B-ID-59~NATO military actions in Lithuania~245186.6331361014~5~1
Triad_ID_563~TS-B-ID-59~NATO military actions in Lithuania~1432294.0409583808~5~1
Triad_ID_564~TS-B-ID-59~NATO military actions in Lithuania~1523609.995406249~5~1
Triad_ID_565~TS-B-ID-59~NATO military actions in Lithuania~1249662.1320626459~5~1
Triad_ID_200~TS-B-ID-60~Great Synagogue of Vilna~-3~5~1
Triad_ID_201~TS-B-ID-60~COVID-19 pandemic in Lithuania~2.33~5~1
Triad_ID_202~TS-B-ID-60~COVID-19 pandemic in Lithuania~3~5~1
Triad_ID_203~TS-B-ID-60~COVID-19 pandemic in Lithuania~3~5~1
Triad_ID_204~TS-B-ID-60~Face masks during the COVID-19 pandemic in the United States~3~5~1
Triad_ID_205~TS-B-ID-60~Face masks during the COVID-19 pandemic in the United States~-3~5~1
Triad_ID_206~TS-B-ID-60~Belarusian involvement in the 2022 Donovian invasion of Ukraine~3~5~1
Triad_ID_207~TS-B-ID-60~Belarusian involvement in the 2022 Donovian invasion of Ukraine~-2.13~5~1
Triad_ID_208~TS-B-ID-60~Belarusian involvement in the 2022 Donovian invasion of Ukraine~3~5~1
Triad_ID_209~TS-B-ID-60~Belarusian involvement in the 2022 Donovian invasion of Ukraine~-3~5~1
Triad_ID_566~TS-B-ID-60~NATO military actions in Lithuania~-197044.93522279232~5~1
Triad_ID_567~TS-B-ID-60~NATO military actions in Lithuania~-62431.367299302954~5~1
Triad_ID_568~TS-B-ID-60~NATO military actions in Lithuania~-62431.367299302954~5~1
Triad_ID_569~TS-B-ID-60~NATO military actions in Lithuania~72182.20062418631~5~1
Triad_ID_570~TS-B-ID-60~NATO military actions in Lithuania~16093.213989399148~5~1
Triad_ID_571~TS-B-ID-60~NATO military actions in Lithuania~161924.57923984568~5~1
Triad_ID_572~TS-B-ID-60~NATO military actions in Lithuania~184360.173893761~5~1
Triad_ID_573~TS-B-ID-60~NATO military actions in Lithuania~139488.98458593103~5~1
Triad_ID_574~TS-B-ID-61~NATO military actions in Lithuania~-182779.7244269625~5~1
Triad_ID_575~TS-B-ID-61~NATO military actions in Lithuania~-60403.75358742682~5~1
Triad_ID_576~TS-B-ID-61~NATO military actions in Lithuania~-60403.75358742682~5~1
Triad_ID_577~TS-B-ID-61~NATO military actions in Lithuania~61972.21725210889~5~1
Triad_ID_578~TS-B-ID-61~NATO military actions in Lithuania~10982.229402302388~5~1
Triad_ID_579~TS-B-ID-61~NATO military actions in Lithuania~143556.1978117993~5~1
Triad_ID_580~TS-B-ID-61~NATO military actions in Lithuania~174150.19052168354~5~1
Triad_ID_581~TS-B-ID-61~NATO military actions in Lithuania~123160.20267187688~5~1
Triad_ID_582~TS-B-ID-62~NATO military actions in Lithuania~-1.2000000000000002~5~1
Triad_ID_583~TS-B-ID-62~NATO military actions in Lithuania~0~5~1
