triad_id~triad_stack_id~topic_id~stance~tick~simulation_id
Triad_ID_444~TS-B-ID-16~NATO military actions in Lithuania~2~1~1
Triad_ID_445~TS-B-ID-16~NATO military actions in Lithuania~2~1~1
Triad_ID_446~TS-B-ID-21~NATO military actions in Lithuania~-1~1~1
Triad_ID_447~TS-B-ID-21~NATO military actions in Lithuania~0~1~1
Triad_ID_448~TS-B-ID-21~NATO military actions in Lithuania~0~1~1
Triad_ID_449~TS-B-ID-21~NATO military actions in Lithuania~1~1~1
Triad_ID_450~TS-B-ID-21~NATO military actions in Lithuania~0.9~1~1
Triad_ID_451~TS-B-ID-21~NATO military actions in Lithuania~2~1~1
Triad_ID_452~TS-B-ID-21~NATO military actions in Lithuania~2~1~1
Triad_ID_453~TS-B-ID-21~NATO military actions in Lithuania~2.1~1~1
Triad_ID_454~TS-B-ID-22~NATO military actions in Lithuania~-1~1~1
Triad_ID_455~TS-B-ID-22~NATO military actions in Lithuania~0~1~1
Triad_ID_456~TS-B-ID-22~NATO military actions in Lithuania~0~1~1
Triad_ID_457~TS-B-ID-22~NATO military actions in Lithuania~1.1~1~1
Triad_ID_458~TS-B-ID-22~NATO military actions in Lithuania~0.9~1~1
Triad_ID_459~TS-B-ID-22~NATO military actions in Lithuania~2~1~1
Triad_ID_460~TS-B-ID-22~NATO military actions in Lithuania~2~1~1
Triad_ID_461~TS-B-ID-22~NATO military actions in Lithuania~2.1~1~1
Triad_ID_402~TS-B-ID-23~NATO military actions in Lithuania~-2~1~1
Triad_ID_403~TS-B-ID-23~NATO military actions in Lithuania~-1~1~1
Triad_ID_404~TS-B-ID-23~NATO military actions in Lithuania~-1~1~1
Triad_ID_405~TS-B-ID-23~NATO military actions in Lithuania~0~1~1
Triad_ID_406~TS-B-ID-23~NATO military actions in Lithuania~0~1~1
Triad_ID_407~TS-B-ID-23~NATO military actions in Lithuania~0~1~1
Triad_ID_408~TS-B-ID-23~NATO military actions in Lithuania~0~1~1
Triad_ID_462~TS-B-ID-30~NATO military actions in Lithuania~-1~1~1
Triad_ID_463~TS-B-ID-30~NATO military actions in Lithuania~0~1~1
Triad_ID_464~TS-B-ID-30~NATO military actions in Lithuania~0~1~1
Triad_ID_465~TS-B-ID-30~NATO military actions in Lithuania~1.1~1~1
Triad_ID_466~TS-B-ID-30~NATO military actions in Lithuania~0.9~1~1
Triad_ID_467~TS-B-ID-30~NATO military actions in Lithuania~2~1~1
Triad_ID_468~TS-B-ID-30~NATO military actions in Lithuania~2~1~1
Triad_ID_469~TS-B-ID-30~NATO military actions in Lithuania~2.1~1~1
Triad_ID_11~TS-B-ID-31~Great Synagogue of Vilna~-2.9~1~1
Triad_ID_12~TS-B-ID-31~COVID-19 pandemic in Lithuania~2.33~1~1
Triad_ID_13~TS-B-ID-31~COVID-19 pandemic in Lithuania~3~1~1
Triad_ID_14~TS-B-ID-31~COVID-19 pandemic in Lithuania~3~1~1
Triad_ID_15~TS-B-ID-31~Face masks during the COVID-19 pandemic in the United States~2.9~1~1
Triad_ID_16~TS-B-ID-31~Face masks during the COVID-19 pandemic in the United States~-3~1~1
Triad_ID_17~TS-B-ID-31~Belarusian involvement in the 2022 Donovian invasion of Ukraine~3~1~1
Triad_ID_18~TS-B-ID-31~Belarusian involvement in the 2022 Donovian invasion of Ukraine~-2.33~1~1
Triad_ID_19~TS-B-ID-31~Belarusian involvement in the 2022 Donovian invasion of Ukraine~3~1~1
Triad_ID_20~TS-B-ID-31~Belarusian involvement in the 2022 Donovian invasion of Ukraine~-3~1~1
Triad_ID_409~TS-B-ID-31~NATO military actions in Lithuania~-2.1~1~1
Triad_ID_410~TS-B-ID-31~NATO military actions in Lithuania~-1~1~1
Triad_ID_411~TS-B-ID-31~NATO military actions in Lithuania~-1~1~1
Triad_ID_412~TS-B-ID-31~NATO military actions in Lithuania~0~1~1
Triad_ID_413~TS-B-ID-31~NATO military actions in Lithuania~0~1~1
Triad_ID_414~TS-B-ID-31~NATO military actions in Lithuania~0~1~1
Triad_ID_415~TS-B-ID-31~NATO military actions in Lithuania~0~1~1
Triad_ID_470~TS-B-ID-32~NATO military actions in Lithuania~-1~1~1
Triad_ID_471~TS-B-ID-32~NATO military actions in Lithuania~0~1~1
Triad_ID_472~TS-B-ID-32~NATO military actions in Lithuania~0~1~1
Triad_ID_473~TS-B-ID-32~NATO military actions in Lithuania~1.1~1~1
Triad_ID_474~TS-B-ID-32~NATO military actions in Lithuania~0.9~1~1
Triad_ID_475~TS-B-ID-32~NATO military actions in Lithuania~2~1~1
Triad_ID_476~TS-B-ID-32~NATO military actions in Lithuania~2~1~1
Triad_ID_477~TS-B-ID-32~NATO military actions in Lithuania~2.2~1~1
Triad_ID_21~TS-B-ID-33~Great Synagogue of Vilna~-2.9~1~1
Triad_ID_22~TS-B-ID-33~COVID-19 pandemic in Lithuania~2.33~1~1
Triad_ID_23~TS-B-ID-33~COVID-19 pandemic in Lithuania~3~1~1
Triad_ID_24~TS-B-ID-33~COVID-19 pandemic in Lithuania~3~1~1
Triad_ID_25~TS-B-ID-33~Face masks during the COVID-19 pandemic in the United States~2.9~1~1
Triad_ID_26~TS-B-ID-33~Face masks during the COVID-19 pandemic in the United States~-2.9~1~1
Triad_ID_27~TS-B-ID-33~Belarusian involvement in the 2022 Donovian invasion of Ukraine~3~1~1
Triad_ID_28~TS-B-ID-33~Belarusian involvement in the 2022 Donovian invasion of Ukraine~-2.33~1~1
Triad_ID_29~TS-B-ID-33~Belarusian involvement in the 2022 Donovian invasion of Ukraine~3~1~1
Triad_ID_30~TS-B-ID-33~Belarusian involvement in the 2022 Donovian invasion of Ukraine~-3~1~1
Triad_ID_478~TS-B-ID-33~NATO military actions in Lithuania~-1~1~1
Triad_ID_479~TS-B-ID-33~NATO military actions in Lithuania~0~1~1
Triad_ID_480~TS-B-ID-33~NATO military actions in Lithuania~0~1~1
Triad_ID_481~TS-B-ID-33~NATO military actions in Lithuania~1.1~1~1
Triad_ID_482~TS-B-ID-33~NATO military actions in Lithuania~0.9~1~1
Triad_ID_483~TS-B-ID-33~NATO military actions in Lithuania~2~1~1
Triad_ID_484~TS-B-ID-33~NATO military actions in Lithuania~2~1~1
Triad_ID_485~TS-B-ID-33~NATO military actions in Lithuania~2.1~1~1
Triad_ID_209~TS-B-ID-35~NATO military actions in Lithuania~-1~1~1
Triad_ID_210~TS-B-ID-35~NATO military actions in Lithuania~0~1~1
Triad_ID_211~TS-B-ID-35~NATO military actions in Lithuania~1.1~1~1
Triad_ID_212~TS-B-ID-35~NATO military actions in Lithuania~1~1~1
Triad_ID_213~TS-B-ID-35~NATO military actions in Lithuania~1~1~1
Triad_ID_214~TS-B-ID-35~NATO military actions in Lithuania~2~1~1
Triad_ID_215~TS-B-ID-35~NATO military actions in Lithuania~2.1~1~1
Triad_ID_216~TS-B-ID-35~Donovian military actions in Lithuania~-3~1~1
Triad_ID_486~TS-B-ID-35~NATO military actions in Lithuania~-1.1~1~1
Triad_ID_487~TS-B-ID-35~NATO military actions in Lithuania~0~1~1
Triad_ID_488~TS-B-ID-35~NATO military actions in Lithuania~0~1~1
Triad_ID_489~TS-B-ID-35~NATO military actions in Lithuania~1.1~1~1
Triad_ID_490~TS-B-ID-35~NATO military actions in Lithuania~0.9~1~1
Triad_ID_491~TS-B-ID-35~NATO military actions in Lithuania~2~1~1
Triad_ID_492~TS-B-ID-35~NATO military actions in Lithuania~2~1~1
Triad_ID_493~TS-B-ID-35~NATO military actions in Lithuania~2.1~1~1
Triad_ID_494~TS-B-ID-36~NATO military actions in Lithuania~-1.2000000000000002~1~1
Triad_ID_495~TS-B-ID-36~NATO military actions in Lithuania~0~1~1
Triad_ID_496~TS-B-ID-36~NATO military actions in Lithuania~0~1~1
Triad_ID_497~TS-B-ID-36~NATO military actions in Lithuania~1.1~1~1
Triad_ID_498~TS-B-ID-36~NATO military actions in Lithuania~0.9~1~1
Triad_ID_499~TS-B-ID-36~NATO military actions in Lithuania~2~1~1
Triad_ID_500~TS-B-ID-36~NATO military actions in Lithuania~2~1~1
Triad_ID_501~TS-B-ID-36~NATO military actions in Lithuania~2.1~1~1
Triad_ID_502~TS-B-ID-38~NATO military actions in Lithuania~-1.2000000000000002~1~1
Triad_ID_503~TS-B-ID-38~NATO military actions in Lithuania~0~1~1
Triad_ID_504~TS-B-ID-38~NATO military actions in Lithuania~0~1~1
Triad_ID_505~TS-B-ID-38~NATO military actions in Lithuania~1.1~1~1
Triad_ID_506~TS-B-ID-38~NATO military actions in Lithuania~0.9~1~1
Triad_ID_507~TS-B-ID-38~NATO military actions in Lithuania~2~1~1
Triad_ID_508~TS-B-ID-38~NATO military actions in Lithuania~2~1~1
Triad_ID_509~TS-B-ID-38~NATO military actions in Lithuania~2~1~1
Triad_ID_510~TS-B-ID-40~NATO military actions in Lithuania~-1.2000000000000002~1~1
Triad_ID_511~TS-B-ID-40~NATO military actions in Lithuania~0~1~1
Triad_ID_512~TS-B-ID-40~NATO military actions in Lithuania~0~1~1
Triad_ID_513~TS-B-ID-40~NATO military actions in Lithuania~1.1~1~1
Triad_ID_514~TS-B-ID-40~NATO military actions in Lithuania~0.9~1~1
Triad_ID_515~TS-B-ID-40~NATO military actions in Lithuania~2~1~1
Triad_ID_516~TS-B-ID-40~NATO military actions in Lithuania~2~1~1
Triad_ID_517~TS-B-ID-40~NATO military actions in Lithuania~2~1~1
Triad_ID_217~TS-B-ID-41~NATO military actions in Lithuania~-1~1~1
Triad_ID_218~TS-B-ID-41~NATO military actions in Lithuania~0~1~1
Triad_ID_219~TS-B-ID-41~NATO military actions in Lithuania~1.1~1~1
Triad_ID_220~TS-B-ID-41~NATO military actions in Lithuania~1~1~1
Triad_ID_221~TS-B-ID-41~NATO military actions in Lithuania~1~1~1
Triad_ID_222~TS-B-ID-41~NATO military actions in Lithuania~2~1~1
Triad_ID_223~TS-B-ID-41~NATO military actions in Lithuania~2.1~1~1
Triad_ID_224~TS-B-ID-41~Donovian military actions in Lithuania~-2.9~1~1
Triad_ID_518~TS-B-ID-41~NATO military actions in Lithuania~-1.2000000000000002~1~1
Triad_ID_519~TS-B-ID-41~NATO military actions in Lithuania~0~1~1
Triad_ID_520~TS-B-ID-41~NATO military actions in Lithuania~0~1~1
Triad_ID_521~TS-B-ID-41~NATO military actions in Lithuania~1~1~1
Triad_ID_522~TS-B-ID-41~NATO military actions in Lithuania~0.9~1~1
Triad_ID_523~TS-B-ID-41~NATO military actions in Lithuania~2~1~1
Triad_ID_524~TS-B-ID-41~NATO military actions in Lithuania~2~1~1
Triad_ID_525~TS-B-ID-41~NATO military actions in Lithuania~2~1~1
Triad_ID_31~TS-B-ID-43~Great Synagogue of Vilna~-2.9~1~1
Triad_ID_32~TS-B-ID-43~COVID-19 pandemic in Lithuania~2.33~1~1
Triad_ID_33~TS-B-ID-43~COVID-19 pandemic in Lithuania~3.1~1~1
Triad_ID_34~TS-B-ID-43~COVID-19 pandemic in Lithuania~3~1~1
Triad_ID_35~TS-B-ID-43~Face masks during the COVID-19 pandemic in the United States~2.9~1~1
Triad_ID_36~TS-B-ID-43~Face masks during the COVID-19 pandemic in the United States~-2.9~1~1
Triad_ID_37~TS-B-ID-43~Belarusian involvement in the 2022 Donovian invasion of Ukraine~3~1~1
Triad_ID_38~TS-B-ID-43~Belarusian involvement in the 2022 Donovian invasion of Ukraine~-2.33~1~1
Triad_ID_39~TS-B-ID-43~Belarusian involvement in the 2022 Donovian invasion of Ukraine~3~1~1
Triad_ID_40~TS-B-ID-43~Belarusian involvement in the 2022 Donovian invasion of Ukraine~-3~1~1
Triad_ID_225~TS-B-ID-43~NATO military actions in Lithuania~-1~1~1
Triad_ID_226~TS-B-ID-43~NATO military actions in Lithuania~0~1~1
Triad_ID_227~TS-B-ID-43~NATO military actions in Lithuania~1.1~1~1
Triad_ID_228~TS-B-ID-43~NATO military actions in Lithuania~0.9~1~1
Triad_ID_229~TS-B-ID-43~NATO military actions in Lithuania~1~1~1
Triad_ID_230~TS-B-ID-43~NATO military actions in Lithuania~2~1~1
Triad_ID_231~TS-B-ID-43~NATO military actions in Lithuania~2.1~1~1
Triad_ID_232~TS-B-ID-43~Donovian military actions in Lithuania~-2.9~1~1
Triad_ID_526~TS-B-ID-43~NATO military actions in Lithuania~-1.2000000000000002~1~1
Triad_ID_527~TS-B-ID-43~NATO military actions in Lithuania~0~1~1
Triad_ID_528~TS-B-ID-43~NATO military actions in Lithuania~0~1~1
Triad_ID_529~TS-B-ID-43~NATO military actions in Lithuania~1~1~1
Triad_ID_530~TS-B-ID-43~NATO military actions in Lithuania~0.9~1~1
Triad_ID_531~TS-B-ID-43~NATO military actions in Lithuania~2~1~1
Triad_ID_532~TS-B-ID-43~NATO military actions in Lithuania~2~1~1
Triad_ID_533~TS-B-ID-43~NATO military actions in Lithuania~1.9~1~1
Triad_ID_41~TS-B-ID-44~Great Synagogue of Vilna~-2.9~1~1
Triad_ID_42~TS-B-ID-44~COVID-19 pandemic in Lithuania~2.33~1~1
Triad_ID_43~TS-B-ID-44~COVID-19 pandemic in Lithuania~3.1~1~1
Triad_ID_44~TS-B-ID-44~COVID-19 pandemic in Lithuania~3~1~1
Triad_ID_45~TS-B-ID-44~Face masks during the COVID-19 pandemic in the United States~2.9~1~1
Triad_ID_46~TS-B-ID-44~Face masks during the COVID-19 pandemic in the United States~-2.9~1~1
Triad_ID_47~TS-B-ID-44~Belarusian involvement in the 2022 Donovian invasion of Ukraine~3~1~1
Triad_ID_48~TS-B-ID-44~Belarusian involvement in the 2022 Donovian invasion of Ukraine~-2.33~1~1
Triad_ID_49~TS-B-ID-44~Belarusian involvement in the 2022 Donovian invasion of Ukraine~3~1~1
Triad_ID_50~TS-B-ID-44~Belarusian involvement in the 2022 Donovian invasion of Ukraine~-3.1~1~1
Triad_ID_416~TS-B-ID-44~NATO military actions in Lithuania~-2.1~1~1
Triad_ID_417~TS-B-ID-44~NATO military actions in Lithuania~-1~1~1
Triad_ID_418~TS-B-ID-44~NATO military actions in Lithuania~-1~1~1
Triad_ID_419~TS-B-ID-44~NATO military actions in Lithuania~0~1~1
Triad_ID_420~TS-B-ID-44~NATO military actions in Lithuania~0~1~1
Triad_ID_421~TS-B-ID-44~NATO military actions in Lithuania~0~1~1
Triad_ID_422~TS-B-ID-44~NATO military actions in Lithuania~0~1~1
Triad_ID_534~TS-B-ID-46~NATO military actions in Lithuania~-1.2000000000000002~1~1
Triad_ID_535~TS-B-ID-46~NATO military actions in Lithuania~0~1~1
Triad_ID_536~TS-B-ID-46~NATO military actions in Lithuania~0~1~1
Triad_ID_537~TS-B-ID-46~NATO military actions in Lithuania~1~1~1
Triad_ID_538~TS-B-ID-46~NATO military actions in Lithuania~0.9~1~1
Triad_ID_539~TS-B-ID-46~NATO military actions in Lithuania~2~1~1
Triad_ID_540~TS-B-ID-46~NATO military actions in Lithuania~2~1~1
Triad_ID_541~TS-B-ID-46~NATO military actions in Lithuania~1.9~1~1
Triad_ID_542~TS-B-ID-48~NATO military actions in Lithuania~-1.2000000000000002~1~1
Triad_ID_543~TS-B-ID-48~NATO military actions in Lithuania~0~1~1
Triad_ID_544~TS-B-ID-48~NATO military actions in Lithuania~0~1~1
Triad_ID_545~TS-B-ID-48~NATO military actions in Lithuania~1~1~1
Triad_ID_546~TS-B-ID-48~NATO military actions in Lithuania~0.9~1~1
Triad_ID_547~TS-B-ID-48~NATO military actions in Lithuania~2~1~1
Triad_ID_548~TS-B-ID-48~NATO military actions in Lithuania~2.1~1~1
Triad_ID_549~TS-B-ID-48~NATO military actions in Lithuania~1.9~1~1
Triad_ID_51~TS-B-ID-49~Great Synagogue of Vilna~-2.9~1~1
Triad_ID_52~TS-B-ID-49~COVID-19 pandemic in Lithuania~2.33~1~1
Triad_ID_53~TS-B-ID-49~COVID-19 pandemic in Lithuania~3.1~1~1
Triad_ID_54~TS-B-ID-49~COVID-19 pandemic in Lithuania~3~1~1
Triad_ID_55~TS-B-ID-49~Face masks during the COVID-19 pandemic in the United States~2.9~1~1
Triad_ID_56~TS-B-ID-49~Face masks during the COVID-19 pandemic in the United States~-2.9~1~1
Triad_ID_57~TS-B-ID-49~Belarusian involvement in the 2022 Donovian invasion of Ukraine~3~1~1
Triad_ID_58~TS-B-ID-49~Belarusian involvement in the 2022 Donovian invasion of Ukraine~-2.33~1~1
Triad_ID_59~TS-B-ID-49~Belarusian involvement in the 2022 Donovian invasion of Ukraine~3~1~1
Triad_ID_60~TS-B-ID-49~Belarusian involvement in the 2022 Donovian invasion of Ukraine~-3~1~1
Triad_ID_550~TS-B-ID-53~NATO military actions in Lithuania~-1.2000000000000002~1~1
Triad_ID_551~TS-B-ID-53~NATO military actions in Lithuania~0~1~1
Triad_ID_552~TS-B-ID-53~NATO military actions in Lithuania~0~1~1
Triad_ID_553~TS-B-ID-53~NATO military actions in Lithuania~0.9~1~1
Triad_ID_554~TS-B-ID-53~NATO military actions in Lithuania~0.9~1~1
Triad_ID_555~TS-B-ID-53~NATO military actions in Lithuania~2~1~1
Triad_ID_556~TS-B-ID-53~NATO military actions in Lithuania~2.1~1~1
Triad_ID_557~TS-B-ID-53~NATO military actions in Lithuania~1.9~1~1
Triad_ID_298~TS-B-ID-57~NATO military actions in Lithuania~-2~1~1
Triad_ID_299~TS-B-ID-57~NATO military actions in Lithuania~-1~1~1
Triad_ID_300~TS-B-ID-57~NATO military actions in Lithuania~0~1~1
Triad_ID_301~TS-B-ID-57~NATO military actions in Lithuania~0~1~1
Triad_ID_302~TS-B-ID-57~NATO military actions in Lithuania~0~1~1
Triad_ID_303~TS-B-ID-57~NATO military actions in Lithuania~0~1~1
Triad_ID_304~TS-B-ID-57~NATO military actions in Lithuania~0~1~1
Triad_ID_305~TS-B-ID-57~NATO military actions in Lithuania~1~1~1
Triad_ID_306~TS-B-ID-57~Donovian military actions in Lithuania~-1~1~1
Triad_ID_558~TS-B-ID-59~NATO military actions in Lithuania~-1.2000000000000002~1~1
Triad_ID_559~TS-B-ID-59~NATO military actions in Lithuania~0~1~1
Triad_ID_560~TS-B-ID-59~NATO military actions in Lithuania~0~1~1
Triad_ID_561~TS-B-ID-59~NATO military actions in Lithuania~0.9~1~1
Triad_ID_562~TS-B-ID-59~NATO military actions in Lithuania~0.9~1~1
Triad_ID_563~TS-B-ID-59~NATO military actions in Lithuania~2.1~1~1
Triad_ID_564~TS-B-ID-59~NATO military actions in Lithuania~2.1~1~1
Triad_ID_565~TS-B-ID-59~NATO military actions in Lithuania~1.9~1~1
Triad_ID_61~TS-B-ID-60~Great Synagogue of Vilna~-2.9~1~1
Triad_ID_62~TS-B-ID-60~COVID-19 pandemic in Lithuania~2.33~1~1
Triad_ID_63~TS-B-ID-60~COVID-19 pandemic in Lithuania~3.1~1~1
Triad_ID_64~TS-B-ID-60~COVID-19 pandemic in Lithuania~3~1~1
Triad_ID_65~TS-B-ID-60~Face masks during the COVID-19 pandemic in the United States~2.9~1~1
Triad_ID_66~TS-B-ID-60~Face masks during the COVID-19 pandemic in the United States~-2.8~1~1
Triad_ID_67~TS-B-ID-60~Belarusian involvement in the 2022 Donovian invasion of Ukraine~3~1~1
Triad_ID_68~TS-B-ID-60~Belarusian involvement in the 2022 Donovian invasion of Ukraine~-2.33~1~1
Triad_ID_69~TS-B-ID-60~Belarusian involvement in the 2022 Donovian invasion of Ukraine~3~1~1
Triad_ID_70~TS-B-ID-60~Belarusian involvement in the 2022 Donovian invasion of Ukraine~-3~1~1
Triad_ID_566~TS-B-ID-60~NATO military actions in Lithuania~-1.2000000000000002~1~1
Triad_ID_567~TS-B-ID-60~NATO military actions in Lithuania~0~1~1
Triad_ID_568~TS-B-ID-60~NATO military actions in Lithuania~0~1~1
Triad_ID_569~TS-B-ID-60~NATO military actions in Lithuania~0.9~1~1
Triad_ID_570~TS-B-ID-60~NATO military actions in Lithuania~0.9~1~1
Triad_ID_571~TS-B-ID-60~NATO military actions in Lithuania~2.1~1~1
Triad_ID_572~TS-B-ID-60~NATO military actions in Lithuania~2~1~1
Triad_ID_573~TS-B-ID-60~NATO military actions in Lithuania~1.9~1~1
Triad_ID_574~TS-B-ID-61~NATO military actions in Lithuania~-1.2000000000000002~1~1
Triad_ID_575~TS-B-ID-61~NATO military actions in Lithuania~0~1~1
Triad_ID_576~TS-B-ID-61~NATO military actions in Lithuania~0~1~1
Triad_ID_577~TS-B-ID-61~NATO military actions in Lithuania~0.9~1~1
Triad_ID_578~TS-B-ID-61~NATO military actions in Lithuania~0.9~1~1
Triad_ID_579~TS-B-ID-61~NATO military actions in Lithuania~2.1~1~1
Triad_ID_580~TS-B-ID-61~NATO military actions in Lithuania~2~1~1
Triad_ID_581~TS-B-ID-61~NATO military actions in Lithuania~1.9~1~1
Triad_ID_582~TS-B-ID-62~NATO military actions in Lithuania~-1.2000000000000002~1~1
Triad_ID_583~TS-B-ID-62~NATO military actions in Lithuania~0~1~1
Triad_ID_584~TS-B-ID-62~NATO military actions in Lithuania~0~1~1
Triad_ID_585~TS-B-ID-62~NATO military actions in Lithuania~0.9~1~1
Triad_ID_586~TS-B-ID-62~NATO military actions in Lithuania~0.9~1~1
Triad_ID_587~TS-B-ID-62~NATO military actions in Lithuania~2.1~1~1
Triad_ID_588~TS-B-ID-62~NATO military actions in Lithuania~2~1~1
Triad_ID_589~TS-B-ID-62~NATO military actions in Lithuania~1.9~1~1
Triad_ID_71~TS-B-ID-64~Great Synagogue of Vilna~-2.9~1~1
Triad_ID_72~TS-B-ID-64~COVID-19 pandemic in Lithuania~2.33~1~1
Triad_ID_73~TS-B-ID-64~COVID-19 pandemic in Lithuania~3.1~1~1
Triad_ID_74~TS-B-ID-64~COVID-19 pandemic in Lithuania~3~1~1
Triad_ID_75~TS-B-ID-64~Face masks during the COVID-19 pandemic in the United States~2.8~1~1
Triad_ID_76~TS-B-ID-64~Face masks during the COVID-19 pandemic in the United States~-2.8~1~1
Triad_ID_77~TS-B-ID-64~Belarusian involvement in the 2022 Donovian invasion of Ukraine~3~1~1
Triad_ID_78~TS-B-ID-64~Belarusian involvement in the 2022 Donovian invasion of Ukraine~-2.33~1~1
Triad_ID_79~TS-B-ID-64~Belarusian involvement in the 2022 Donovian invasion of Ukraine~3~1~1
Triad_ID_80~TS-B-ID-64~Belarusian involvement in the 2022 Donovian invasion of Ukraine~-3~1~1
Triad_ID_590~TS-B-ID-64~NATO military actions in Lithuania~-1.1~1~1
Triad_ID_591~TS-B-ID-64~NATO military actions in Lithuania~0~1~1
Triad_ID_592~TS-B-ID-64~NATO military actions in Lithuania~0~1~1
Triad_ID_593~TS-B-ID-64~NATO military actions in Lithuania~0.9~1~1
Triad_ID_594~TS-B-ID-64~NATO military actions in Lithuania~0.9~1~1
Triad_ID_595~TS-B-ID-64~NATO military actions in Lithuania~2.1~1~1
Triad_ID_596~TS-B-ID-64~NATO military actions in Lithuania~2~1~1
Triad_ID_597~TS-B-ID-64~NATO military actions in Lithuania~1.9~1~1
Triad_ID_81~TS-B-ID-66~Great Synagogue of Vilna~-2.9~1~1
Triad_ID_82~TS-B-ID-66~COVID-19 pandemic in Lithuania~2.33~1~1
Triad_ID_83~TS-B-ID-66~COVID-19 pandemic in Lithuania~3.1~1~1
Triad_ID_84~TS-B-ID-66~COVID-19 pandemic in Lithuania~3~1~1
