identity_action_id~agent_id~identity_action_type~triad_id~change_in_stance~change_in_latitude~change_in_longitude~tick~simulation_id
Identity_Act_id_38796~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_1_5470~0~0~0~3~Sim2
Identity_Act_id_38797~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_1_5471~0~0~0~3~Sim2
Identity_Act_id_38798~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_1_5472~0.001~0~0~3~Sim2
Identity_Act_id_38799~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_1_5473~0.0011~0~0~3~Sim2
Identity_Act_id_38800~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_1_5474~0.002~0~0~3~Sim2
Identity_Act_id_38801~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_1_5475~0.002~0~0~3~Sim2
Identity_Act_id_38802~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_1_5476~0.002~0~0~3~Sim2
Identity_Act_id_38803~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_1_5477~0.003~0~0~3~Sim2
Identity_Act_id_38804~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_1_5478~0.003~0~0~3~Sim2
Identity_Act_id_38805~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_1_5479~0.004~0~0~3~Sim2
Identity_Act_id_38806~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_1_5486~0~0~0~3~Sim2
Identity_Act_id_38807~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_1_5487~0.002~0~0~3~Sim2
Identity_Act_id_38808~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_1_5488~0.003~0~0~3~Sim2
Identity_Act_id_38809~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_3_5869~0~0~0~3~Sim2
Identity_Act_id_38810~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_3_5870~0~0~0~3~Sim2
Identity_Act_id_38811~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_3_5871~9.0E-4~0~0~3~Sim2
Identity_Act_id_38812~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_3_5872~0.0011~0~0~3~Sim2
Identity_Act_id_38813~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_3_5873~0.002~0~0~3~Sim2
Identity_Act_id_38814~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_3_5874~0.002~0~0~3~Sim2
Identity_Act_id_38815~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_3_5875~0.002~0~0~3~Sim2
Identity_Act_id_38816~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_3_5876~0.003~0~0~3~Sim2
Identity_Act_id_38817~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_3_5877~0.003~0~0~3~Sim2
Identity_Act_id_38818~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_3_5878~0.0040999999999999995~0~0~3~Sim2
Identity_Act_id_38819~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_3_5885~0~0~0~3~Sim2
Identity_Act_id_38820~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_3_5886~0.002~0~0~3~Sim2
Identity_Act_id_38821~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_3_5887~0.003~0~0~3~Sim2
Identity_Act_id_38822~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_3_5894~0~0~0~3~Sim2
Identity_Act_id_38823~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_3_5895~0.002~0~0~3~Sim2
Identity_Act_id_38824~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_3_5896~0.003~0~0~3~Sim2
Identity_Act_id_38825~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_1_5470~0~0~0~3~Sim2
Identity_Act_id_38826~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_1_5471~0~0~0~3~Sim2
Identity_Act_id_38827~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_1_5472~0.001001~0~0~3~Sim2
Identity_Act_id_38828~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_1_5473~0.0011011000000000003~0~0~3~Sim2
Identity_Act_id_38829~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_1_5474~0.002002~0~0~3~Sim2
Identity_Act_id_38830~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_1_5475~0.002002~0~0~3~Sim2
Identity_Act_id_38831~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_1_5476~0.002002~0~0~3~Sim2
Identity_Act_id_38832~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_1_5477~0.003003~0~0~3~Sim2
Identity_Act_id_38833~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_1_5478~0.003003~0~0~3~Sim2
Identity_Act_id_38834~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_1_5479~0.004004~0~0~3~Sim2
Identity_Act_id_38835~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_Triad_ID_1_5486~0~0~0~3~Sim2
