identity_action_id~agent_id~identity_action_type~triad_id~change_in_stance~change_in_latitude~change_in_longitude~tick~simulation_id
Identity_Act_id_11964~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_3543~0~0~0~2~Sim2
Identity_Act_id_11965~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_3544~9.0E-4~0~0~2~Sim2
Identity_Act_id_11966~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_3545~0.0021000000000000003~0~0~2~Sim2
Identity_Act_id_11967~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_3546~0.002~0~0~2~Sim2
Identity_Act_id_11968~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_3547~0.002~0~0~2~Sim2
Identity_Act_id_11969~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_3548~0.003~0~0~2~Sim2
Identity_Act_id_11970~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_3549~0.003~0~0~2~Sim2
Identity_Act_id_11971~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_3550~0.004~0~0~2~Sim2
Identity_Act_id_11972~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_3551~0.005~0~0~2~Sim2
Identity_Act_id_11973~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_3552~0~0~0~2~Sim2
Identity_Act_id_11974~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_3583~0.002~0~0~2~Sim2
Identity_Act_id_11975~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_3584~0.005~0~0~2~Sim2
Identity_Act_id_11976~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_7499~0~0~0~2~Sim2
Identity_Act_id_11977~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_7500~0.001~0~0~2~Sim2
Identity_Act_id_11978~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_7501~0.002~0~0~2~Sim2
Identity_Act_id_11979~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_7502~0.002~0~0~2~Sim2
Identity_Act_id_11980~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_7503~0.002~0~0~2~Sim2
Identity_Act_id_11981~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_7504~0.003~0~0~2~Sim2
Identity_Act_id_11982~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_7505~0.003~0~0~2~Sim2
Identity_Act_id_11983~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_7506~0.004~0~0~2~Sim2
Identity_Act_id_11984~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_7507~0.0050999999999999995~0~0~2~Sim2
Identity_Act_id_11985~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_7508~0~0~0~2~Sim2
Identity_Act_id_11986~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_7527~0~0~0~2~Sim2
Identity_Act_id_11987~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_7528~0.002~0~0~2~Sim2
Identity_Act_id_11988~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_7529~0.0050999999999999995~0~0~2~Sim2
Identity_Act_id_11989~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_3543~0~0~0~2~Sim2
Identity_Act_id_11990~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_3544~-9.909999999999997E-5~0~0~2~Sim2
Identity_Act_id_11991~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_3545~0.0011021000000000002~0~0~2~Sim2
Identity_Act_id_11992~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_3546~0.001002~0~0~2~Sim2
Identity_Act_id_11993~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_3547~0.001002~0~0~2~Sim2
Identity_Act_id_11994~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_3548~0.002003~0~0~2~Sim2
Identity_Act_id_11995~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_3549~0.002003~0~0~2~Sim2
Identity_Act_id_11996~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_3550~0.003004~0~0~2~Sim2
Identity_Act_id_11997~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_3551~0.004005~0~0~2~Sim2
Identity_Act_id_11998~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_3552~0~0~0~2~Sim2
Identity_Act_id_11999~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_3583~0.001002~0~0~2~Sim2
Identity_Act_id_12000~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_3584~0.004005~0~0~2~Sim2
Identity_Act_id_12001~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_7499~0~0~0~2~Sim2
Identity_Act_id_12002~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_7500~9.999999999998898E-7~0~0~2~Sim2
Identity_Act_id_12003~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_7501~0.001002~0~0~2~Sim2
Identity_Act_id_12004~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_7502~0.001002~0~0~2~Sim2
Identity_Act_id_12005~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_7503~0.001002~0~0~2~Sim2
Identity_Act_id_12006~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_7504~0.002003~0~0~2~Sim2
Identity_Act_id_12007~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_7505~0.002003~0~0~2~Sim2
Identity_Act_id_12008~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_7506~0.003004~0~0~2~Sim2
Identity_Act_id_12009~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_7507~0.0041051~0~0~2~Sim2
Identity_Act_id_12010~LTC Lapin Denis Alexandrovich~MODIFY_STANCE~Triad_ID_Triad_ID_1_7508~0~0~0~2~Sim2
