identity_action_id~agent_id~identity_action_type~triad_id~change_in_stance~change_in_latitude~change_in_longitude~tick~simulation_id
Identity_Act_id_53086~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_1_4513~0~0~0~3~Sim7
Identity_Act_id_53087~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_1_4514~9.239528256334034E-4~0~0~3~Sim7
Identity_Act_id_53088~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_1_4515~0.00196474279768527~0~0~3~Sim7
Identity_Act_id_53089~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_1_4516~0.00196474279768527~0~0~3~Sim7
Identity_Act_id_53090~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_1_4517~0.00196474279768527~0~0~3~Sim7
Identity_Act_id_53091~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_1_4518~0.0030055327697371343~0~0~3~Sim7
Identity_Act_id_53092~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_1_4519~0.0030055327697371343~0~0~3~Sim7
Identity_Act_id_53093~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_1_4520~0.004046322741788999~0~0~3~Sim7
Identity_Act_id_53094~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_1_4521~0.005087112713840865~0~0~3~Sim7
Identity_Act_id_53095~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_1_4522~0~0~0~3~Sim7
Identity_Act_id_53096~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_1_4553~0.00196474279768527~0~0~3~Sim7
Identity_Act_id_53097~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_1_4554~0.005087112713840865~0~0~3~Sim7
Identity_Act_id_53098~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_1_6377~0~0~0~3~Sim7
Identity_Act_id_53099~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_1_6378~9.239528256334034E-4~0~0~3~Sim7
Identity_Act_id_53100~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_1_6379~0.00196474279768527~0~0~3~Sim7
Identity_Act_id_53101~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_1_6380~0.00196474279768527~0~0~3~Sim7
Identity_Act_id_53102~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_1_6381~0.00196474279768527~0~0~3~Sim7
Identity_Act_id_53103~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_1_6382~0.0030055327697371343~0~0~3~Sim7
Identity_Act_id_53104~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_1_6383~0.0030055327697371343~0~0~3~Sim7
Identity_Act_id_53105~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_1_6384~0.004046322741788999~0~0~3~Sim7
Identity_Act_id_53106~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_1_6385~0.005087112713840865~0~0~3~Sim7
Identity_Act_id_53107~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_1_6386~0~0~0~3~Sim7
Identity_Act_id_53108~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_1_6405~0~0~0~3~Sim7
Identity_Act_id_53109~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_1_6406~0.00196474279768527~0~0~3~Sim7
Identity_Act_id_53110~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_1_6407~0.005087112713840865~0~0~3~Sim7
Identity_Act_id_53111~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_3_5853~0~0~0~3~Sim7
Identity_Act_id_53112~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_3_5854~0.001~0~0~3~Sim7
Identity_Act_id_53113~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_3_5855~0.002~0~0~3~Sim7
Identity_Act_id_53114~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_3_5856~0.002~0~0~3~Sim7
Identity_Act_id_53115~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_3_5857~0.002~0~0~3~Sim7
Identity_Act_id_53116~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_3_5858~0.0034~0~0~3~Sim7
Identity_Act_id_53117~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_3_5859~0.0034~0~0~3~Sim7
Identity_Act_id_53118~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_3_5860~0.004~0~0~3~Sim7
Identity_Act_id_53119~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_3_5861~0.005~0~0~3~Sim7
Identity_Act_id_53120~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_3_5862~0~0~0~3~Sim7
Identity_Act_id_53121~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_3_5893~0.002~0~0~3~Sim7
Identity_Act_id_53122~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_3_5894~0.005~0~0~3~Sim7
Identity_Act_id_53123~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_3_5910~0.002~0~0~3~Sim7
Identity_Act_id_53124~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_3_5911~0.005~0~0~3~Sim7
Identity_Act_id_53125~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_3_7994~0~0~0~3~Sim7
Identity_Act_id_53126~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_3_7995~0.001~0~0~3~Sim7
Identity_Act_id_53127~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_3_7996~0.002~0~0~3~Sim7
Identity_Act_id_53128~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_3_7997~0.0024~0~0~3~Sim7
Identity_Act_id_53129~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_3_7998~0.0024~0~0~3~Sim7
Identity_Act_id_53130~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_3_7999~0.0034~0~0~3~Sim7
Identity_Act_id_53131~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_3_8000~0.0034~0~0~3~Sim7
Identity_Act_id_53132~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_3_8001~0.004~0~0~3~Sim7
Identity_Act_id_53133~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_3_8002~0.005~0~0~3~Sim7
Identity_Act_id_53134~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_3_8003~0~0~0~3~Sim7
Identity_Act_id_53135~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_3_8022~0~0~0~3~Sim7
Identity_Act_id_53136~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_3_8023~0.0024~0~0~3~Sim7
Identity_Act_id_53137~COL-GEN Victor Borisovich Astapov~MODIFY_STANCE~Triad_ID_Triad_ID_3_8024~0.005~0~0~3~Sim7
