identity_action_id~agent_id~identity_action_type~triad_id~change_in_stance~change_in_latitude~change_in_longitude~tick~simulation_id
Identity_Act_id_1164~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_418~4.0000000000000034E-4~0~0~3~Sim0~0
Identity_Act_id_1165~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_418~5.992000000000007E-4~0~0~3~Sim0~0
Identity_Act_id_1166~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_420~3.9880239840000046E-4~0~0~3~Sim0~0
Identity_Act_id_1167~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_420~5.980047936032005E-4~0~0~3~Sim0~0
Identity_Act_id_1168~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_412~-2.7832558881346615E-6~0~0~3~Sim0~0
Identity_Act_id_1169~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_416~-1.5952063967998864E-6~0~0~3~Sim0~0
Identity_Act_id_1170~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_410~3.9840479360320023E-4~0~0~3~Sim0~0
Identity_Act_id_1171~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_411~3.9840479360320023E-4~0~0~3~Sim0~0
Identity_Act_id_1172~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_412~3.972223106236421E-4~0~0~3~Sim0~0
Identity_Act_id_1173~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_413~3.984047936032E-4~0~0~3~Sim0~0
Identity_Act_id_1174~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_414~3.984047936032E-4~0~0~3~Sim0~0
Identity_Act_id_1175~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_415~3.984047936032E-4~0~0~3~Sim0~0
Identity_Act_id_1176~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_416~3.9840798401599356E-4~0~0~3~Sim0~0
Identity_Act_id_1177~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_412~3.9642786600239477E-4~0~0~3~Sim0~0
Identity_Act_id_1178~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_412~5.956350102703901E-4~0~0~3~Sim0~0
Identity_Act_id_1179~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_420~5.968087840159942E-4~0~0~3~Sim0~0
Identity_Act_id_1180~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_420~3.956151664479619E-4~0~0~3~Sim0~0
Identity_Act_id_1181~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_418~5.980016000000008E-4~0~0~3~Sim0~0
Identity_Act_id_1182~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_418~3.9680559680000104E-4~0~0~3~Sim0~0
Identity_Act_id_1183~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_420~3.9482393611506604E-4~0~0~3~Sim0~0
Identity_Act_id_1184~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_420~5.94034288242836E-4~0~0~3~Sim0~0
Identity_Act_id_1185~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_410~3.9760798401599387E-4~0~0~3~Sim0~0
Identity_Act_id_1186~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_411~3.9760798401599387E-4~0~0~3~Sim0~0
Identity_Act_id_1187~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_412~3.9444374024984885E-4~0~0~3~Sim0~0
Identity_Act_id_1188~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_413~3.9760798401599365E-4~0~0~3~Sim0~0
Identity_Act_id_1189~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_414~3.9760798401599365E-4~0~0~3~Sim0~0
Identity_Act_id_1190~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_415~3.9760798401599365E-4~0~0~3~Sim0~0
Identity_Act_id_1191~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_416~3.976111680479615E-4~0~0~3~Sim0~0
Identity_Act_id_1192~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_412~3.9365485276934907E-4~0~0~3~Sim0~0
Identity_Act_id_1193~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_412~5.928675430638105E-4~0~0~3~Sim0~0
Identity_Act_id_1194~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_420~3.9284621966635E-4~0~0~3~Sim0~0
Identity_Act_id_1195~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_420~5.920605272270176E-4~0~0~3~Sim0~0
Identity_Act_id_1196~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_420~3.908764061725636E-4~0~0~3~Sim0~0
Identity_Act_id_1197~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_420~5.900946533602185E-4~0~0~3~Sim0~0
Identity_Act_id_1198~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_410~3.9681276804796184E-4~0~0~3~Sim0~0
Identity_Act_id_1199~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_411~3.9681276804796184E-4~0~0~3~Sim0~0
Identity_Act_id_1200~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_412~3.916818079776827E-4~0~0~3~Sim0~0
Identity_Act_id_1201~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_413~3.968127680479616E-4~0~0~3~Sim0~0
Identity_Act_id_1202~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_414~3.968127680479616E-4~0~0~3~Sim0~0
Identity_Act_id_1203~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_415~3.968127680479616E-4~0~0~3~Sim0~0
Identity_Act_id_1204~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_416~3.9681594571186566E-4~0~0~3~Sim0~0
Identity_Act_id_1205~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_418~3.960119856064006E-4~0~0~3~Sim0~0
Identity_Act_id_1206~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_418~5.952199616351876E-4~0~0~3~Sim0~0
Identity_Act_id_1207~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_420~3.8891446405349807E-4~0~0~3~Sim0~0
Identity_Act_id_1208~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_420~5.881366351253914E-4~0~0~3~Sim0~0
Identity_Act_id_1209~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_412~3.908984443617274E-4~0~0~3~Sim0~0
Identity_Act_id_1210~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_412~5.901166474730042E-4~0~0~3~Sim0~0
Identity_Act_id_1211~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_420~3.869603618551403E-4~0~0~3~Sim0~0
Identity_Act_id_1212~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_420~5.861864411314301E-4~0~0~3~Sim0~0
Identity_Act_id_1213~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_410~3.960191425118662E-4~0~0~3~Sim0~0
Identity_Act_id_1214~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_411~3.9601914251186576E-4~0~0~3~Sim0~0
Identity_Act_id_1215~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_412~3.889364141780578E-4~0~0~3~Sim0~0
Identity_Act_id_1216~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_413~3.9601914251186576E-4~0~0~3~Sim0~0
Identity_Act_id_1217~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_414~3.960191425118657E-4~0~0~3~Sim0~0
Identity_Act_id_1218~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_415~3.9601914251186576E-4~0~0~3~Sim0~0
Identity_Act_id_1219~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_416~3.9602231382044196E-4~0~0~3~Sim0~0
Identity_Act_id_1220~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_412~3.8815854134970177E-4~0~0~3~Sim0~0
Identity_Act_id_1221~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_412~5.873822242670027E-4~0~0~3~Sim0~0
Identity_Act_id_1222~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_420~3.850140682491672E-4~0~0~3~Sim0~0
Identity_Act_id_1223~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_420~5.842440401126692E-4~0~0~3~Sim0~0
Identity_Act_id_1224~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_418~3.9402952171191694E-4~0~0~3~Sim0~0
Identity_Act_id_1225~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_418~5.932414626684937E-4~0~0~3~Sim0~0
Identity_Act_id_1226~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_420~5.830755520324438E-4~0~0~3~Sim0~0
Identity_Act_id_1227~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_420~3.8190940092837876E-4~0~0~3~Sim0~0
Identity_Act_id_1228~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_410~3.952271042268425E-4~0~0~3~Sim0~0
Identity_Act_id_1229~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_411~3.9522710422684206E-4~0~0~3~Sim0~0
Identity_Act_id_1230~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_412~3.862074598184684E-4~0~0~3~Sim0~0
Identity_Act_id_1231~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_413~3.9522710422684206E-4~0~0~3~Sim0~0
Identity_Act_id_1232~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_414~3.95227104226842E-4~0~0~3~Sim0~0
Identity_Act_id_1233~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_415~3.9522710422684206E-4~0~0~3~Sim0~0
Identity_Act_id_1234~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_416~3.9523026919280113E-4~0~0~3~Sim0~0
Identity_Act_id_1235~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_412~5.854350448988316E-4~0~0~3~Sim0~0
Identity_Act_id_1236~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_412~3.842641748090339E-4~0~0~3~Sim0~0
Identity_Act_id_1237~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_420~3.8114558212652217E-4~0~0~3~Sim0~0
Identity_Act_id_1238~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_420~5.803832909622693E-4~0~0~3~Sim0~0
Identity_Act_id_1239~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_418~3.9205497974315675E-4~0~0~3~Sim0~0
Identity_Act_id_1240~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_418~5.912708697836706E-4~0~0~3~Sim0~0
Identity_Act_id_1241~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_420~5.792225243803446E-4~0~0~3~Sim0~0
Identity_Act_id_1242~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_420~3.7806407933158373E-4~0~0~3~Sim0~0
Identity_Act_id_1243~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_410~3.944366500183891E-4~0~0~3~Sim0~0
Identity_Act_id_1244~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_411~3.9443665001838825E-4~0~0~3~Sim0~0
Identity_Act_id_1245~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_412~3.834956464594157E-4~0~0~3~Sim0~0
Identity_Act_id_1246~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_413~3.9443665001838847E-4~0~0~3~Sim0~0
Identity_Act_id_1247~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_414~3.944366500183883E-4~0~0~3~Sim0~0
Identity_Act_id_1248~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_415~3.9443665001838847E-4~0~0~3~Sim0~0
Identity_Act_id_1249~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_416~3.9443980865441563E-4~0~0~3~Sim0~0
Identity_Act_id_1250~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_412~3.827286551664968E-4~0~0~3~Sim0~0
Identity_Act_id_1251~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_412~5.819631978561639E-4~0~0~3~Sim0~0
Identity_Act_id_1252~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_420~3.773079511729205E-4~0~0~3~Sim0~0
Identity_Act_id_1253~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_420~5.765533352705749E-4~0~0~3~Sim0~0
Identity_Act_id_1254~MG Arkady Vilktotovich Bakhin~MODIFY_STANCE~Triad_ID_1_418~5.900883280441036E-4~0~0~3~Sim0~0
